Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
51099580	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099580&database=RX&origin=ReaxysOutput&ln=	(4825 of 5000)	1	82	full reaction; has preparation	4-(2-methoxyethoxy)aniline; C28H35ClN6O4Si	C37H47N7O6Si	279273	COCCOC1=CC=C(N)C=C1.CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>COCCOC1=CC=C(NC2=NC3=C(C(=CN3COCC[Si](C)(C)C)C3=CN=CC(=N3)N(C)C(=O)OC(C)(C)C)C(OC3=CC=CC=C3)=N2)C=C1	
51099588	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099588&database=RX&origin=ReaxysOutput&ln=	(4826 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C44H64N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC[C@@H]1CCCN1C(=O)OC(C)(C)C)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC[C@@H]1CCCN1C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099591	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099591&database=RX&origin=ReaxysOutput&ln=	(4827 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C44H64N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC[C@H]1CCCN1C(=O)OC(C)(C)C)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC[C@H]1CCCN1C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099594	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099594&database=RX&origin=ReaxysOutput&ln=	(4828 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C44H64N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099601	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099601&database=RX&origin=ReaxysOutput&ln=	(4829 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 4-(4-ethylpiperazin-1-yl)aniline	C44H66N10O6Si	279273	CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(Cl)=N2.CCN1CCN(CC1)C1=CC=C(N)C=C1>>CCN1CCN(CC1)C1=CC=C(NC2=NC3=C(C(=CN3COCC[Si](C)(C)C)C3=CN=CC(=N3)N(C)C(=O)OC(C)(C)C)C(O[C@@H]3CCCN(C3)C(=O)OC(C)(C)C)=N2)C=C1	
51099602	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099602&database=RX&origin=ReaxysOutput&ln=	(4830 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C32H48ClN7O6Si	C42H61N9O7Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099603	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099603&database=RX&origin=ReaxysOutput&ln=	(4831 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C44H64N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099606	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099606&database=RX&origin=ReaxysOutput&ln=	(4832 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C33H49ClN6O6Si	C43H62N8O7Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CN=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099609	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099609&database=RX&origin=ReaxysOutput&ln=	(4833 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C33H49ClN6O6Si	C43H62N8O7Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CC=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=NC(=CC=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099612	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099612&database=RX&origin=ReaxysOutput&ln=	(4834 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C33H49ClN6O6Si	C43H62N8O7Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=NC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CC(=CC=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099636	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099636&database=RX&origin=ReaxysOutput&ln=	(4835 of 5000)	1	82	full reaction; has preparation	C14H19N3; C32H48ClN7O6Si	C46H66N10O6Si	279273	NC1=CC=C(C=C1)N1CCN(CCC#C)CC1.CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CCC#C)CC1)=N2	
51099640	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099640&database=RX&origin=ReaxysOutput&ln=	(4836 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C28H34ClN5O4Si	C38H47N7O5Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CC(C)(C)OC(=O)NC1=CC=CC(OC2=NC(Cl)=NC3=C2C(=CN3COCC[Si](C)(C)C)C2=CC=NC=C2)=C1>>CC(C)(C)OC(=O)NC1=CC=CC(OC2=NC(NC3=CC=C(C=C3)N3CCOCC3)=NC3=C2C(=CN3COCC[Si](C)(C)C)C2=CC=NC=C2)=C1	
51099646	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099646&database=RX&origin=ReaxysOutput&ln=	(4837 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C26H31ClN4O2Si	C36H44N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C)C1=CC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CN(C)C1=CC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099653	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099653&database=RX&origin=ReaxysOutput&ln=	(4838 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C30H37ClN4O4Si	C40H50N6O5Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099710	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099710&database=RX&origin=ReaxysOutput&ln=	(4839 of 5000)	1	82	full reaction; has preparation	C33H44ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C45H60N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC(NC(=O)OC(C)(C)C)=CC=C1)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC(NC(=O)OC(C)(C)C)=CC=C1)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099739	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099739&database=RX&origin=ReaxysOutput&ln=	(4840 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C32H48ClN7O6Si	C42H61N9O7Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51099740	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099740&database=RX&origin=ReaxysOutput&ln=	(4841 of 5000)	1	82	full reaction; has preparation	C32H48ClN7O6Si; 1-acetyl-4-(4-aminophenyl)piperazine	C44H64N10O7Si	279273	CN(C(=O)OC(C)(C)C)C1=CN=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(Cl)=N2.CC(=O)N1CCN(CC1)C1=CC=C(N)C=C1>>CN(C(=O)OC(C)(C)C)C1=NC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1CCN(CC1)C(=O)OC(C)(C)C)=NC(NC1=CC=C(C=C1)N1CCN(CC1)C(C)=O)=N2	
51099742	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51099742&database=RX&origin=ReaxysOutput&ln=	(4842 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C24H26ClN3O2Si	C34H39N5O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=CC=CC=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=CC=CC=C1	
51100042	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100042&database=RX&origin=ReaxysOutput&ln=	(4843 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C24H27ClN4O2Si	C34H40N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=CC=C(N)C=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=CC=C(N)C=C1	
51100043	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100043&database=RX&origin=ReaxysOutput&ln=	(4844 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C25H28ClN3O3Si	C35H41N5O4Si	279273	NC1=CC=C(C=C1)N1CCOCC1.COC1=CC=C(C=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>COC1=CC=C(C=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51100044	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100044&database=RX&origin=ReaxysOutput&ln=	(4845 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C23H25ClN4O2Si	C33H38N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=CC=NC=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=CC=NC=C1	
51100045	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100045&database=RX&origin=ReaxysOutput&ln=	(4846 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C23H25ClN4O2Si	C33H38N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=CN=CC=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=CN=CC=C1	
51100046	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100046&database=RX&origin=ReaxysOutput&ln=	(4847 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C23H24ClFN4O2Si	C33H37FN6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=C(F)C=NC=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=C(F)C=NC=C1	
51100047	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100047&database=RX&origin=ReaxysOutput&ln=	(4848 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C24H27ClN4O2Si	C34H40N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CC1=NC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CC1=NC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51100048	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100048&database=RX&origin=ReaxysOutput&ln=	(4849 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C24H27ClN4O2Si	C34H40N6O3Si	279273	NC1=CC=C(C=C1)N1CCOCC1.C[Si](C)(C)CCOCN1C=C(C2=C1N=C(Cl)N=C2OC1=CC=CC=C1)C1=CC(N)=CC=C1>>C[Si](C)(C)CCOCN1C=C(C2=C1N=C(NC1=CC=C(C=C1)N1CCOCC1)N=C2OC1=CC=CC=C1)C1=CC(N)=CC=C1	
51100049	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100049&database=RX&origin=ReaxysOutput&ln=	(4850 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C29H36ClN5O4Si	C39H49N7O5Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CC=CC(=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=NC(=CC=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51100050	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100050&database=RX&origin=ReaxysOutput&ln=	(4851 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C29H36ClN5O4Si	C39H49N7O5Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=CN=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CC(=CN=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51100051	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51100051&database=RX&origin=ReaxysOutput&ln=	(4852 of 5000)	1	82	full reaction; has preparation	4-morpholino-4-yl-phenylamine; C29H36ClN5O4Si	C39H49N7O5Si	279273	NC1=CC=C(C=C1)N1CCOCC1.CN(C(=O)OC(C)(C)C)C1=NC=CC(=C1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(Cl)=N2>>CN(C(=O)OC(C)(C)C)C1=CC(=CC=N1)C1=CN(COCC[Si](C)(C)C)C2=C1C(OC1=CC=CC=C1)=NC(NC1=CC=C(C=C1)N1CCOCC1)=N2	
51101111	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51101111&database=RX&origin=ReaxysOutput&ln=	(4853 of 5000)	1	82	full reaction; has preparation	tert-butyl 4-sulfamoylpiperidine-1-carboxylate; 6-bromobenzo[d]thiazole-2-carbonitrile	tert-butyl 4-(N-(2-cyanobenzo[d]thiazol-6-yl)sulfamoyl)piperidine-1-carboxylate	285253	CC(C)(C)OC(=O)N1CCC(CC1)S(N)(=O)=O.BrC1=CC=C2N=C(SC2=C1)C#N>>CC(C)(C)OC(=O)N1CCC(CC1)S(=O)(=O)NC1=CC2=C(C=C1)N=C(S2)C#N	
51483262	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483262&database=RX&origin=ReaxysOutput&ln=	(4854 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N4-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C19H16ClN5O5	279274	ClC1=NC=C(Cl)C(NC2=CC=C3OCCOC3=C2)=N1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC(NC2=CC=C3OCCOC3=C2)=C(Cl)C=N1)N(=O)=O	
51483265	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483265&database=RX&origin=ReaxysOutput&ln=	(4855 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N4-(benzo[d][1,3]dioxol-5-yl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C18H14ClN5O5	279274	ClC1=NC=C(Cl)C(NC2=CC=C3OCOC3=C2)=N1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC(NC2=CC3=C(OCO3)C=C2)=C(Cl)C=N1)N(=O)=O	
51483448	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483448&database=RX&origin=ReaxysOutput&ln=	(4856 of 5000)	1	82	full reaction; has preparation	N-(2,5-dichloropyrimidin-4-yl)quinolin-3-amine; 2-methoxy-4-nitrophenylamine	C20H15ClN6O3	279274	ClC1=C(NC2=CN=C3C=CC=CC3=C2)N=C(Cl)N=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CN=C3C=CC=CC3=C2)=N1)N(=O)=O	
51483449	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483449&database=RX&origin=ReaxysOutput&ln=	(4857 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N4-(3,4,5-trimethoxyphenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C20H20ClN5O6	279274	COC1=CC(NC2=NC(Cl)=NC=C2Cl)=CC(OC)=C1OC.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC(OC)=C(OC)C(OC)=C2)=N1)N(=O)=O	
51483450	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483450&database=RX&origin=ReaxysOutput&ln=	(4858 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(3-fluoro-4-methoxyphenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C18H15ClFN5O4	279274	COC1=CC=C(NC2=NC(Cl)=NC=C2Cl)C=C1F.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC=C(NC2=NC(NC3=CC=C(C=C3OC)N(=O)=O)=NC=C2Cl)C=C1F	
51483451	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483451&database=RX&origin=ReaxysOutput&ln=	(4859 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(naphthalene-2-yl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C21H16ClN5O3	279274	ClC1=C(NC2=CC3=CC=CC=C3C=C2)N=C(Cl)N=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=C3C=CC=CC3=C2)=N1)N(=O)=O	
51483452	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483452&database=RX&origin=ReaxysOutput&ln=	(4860 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(3-chloro-4-((3-fluorobenzyl)oxy)phenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C24H18Cl2FN5O4	279274	FC1=CC=CC(COC2=CC=C(NC3=NC(Cl)=NC=C3Cl)C=C2Cl)=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=C(OCC3=CC(F)=CC=C3)C(Cl)=C2)=N1)N(=O)=O	
51483453	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483453&database=RX&origin=ReaxysOutput&ln=	(4861 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N4-(3,5-dimethoxyphenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C19H18ClN5O5	279274	COC1=CC(OC)=CC(NC2=NC(Cl)=NC=C2Cl)=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(OC)=CC(NC2=NC(NC3=CC=C(C=C3OC)N(=O)=O)=NC=C2Cl)=C1	
51483454	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483454&database=RX&origin=ReaxysOutput&ln=	(4862 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N4-(3,4-dimethoxyphenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C19H18ClN5O5	279274	COC1=CC=C(NC2=NC(Cl)=NC=C2Cl)C=C1OC.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC=C(NC2=NC(NC3=CC=C(C=C3OC)N(=O)=O)=NC=C2Cl)C=C1OC	
51483455	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483455&database=RX&origin=ReaxysOutput&ln=	(4863 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(4-methoxyphenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C18H16ClN5O4	279274	COC1=CC=C(NC2=NC(Cl)=NC=C2Cl)C=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC=C(NC2=NC(NC3=CC=C(C=C3OC)N(=O)=O)=NC=C2Cl)C=C1	
51483456	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483456&database=RX&origin=ReaxysOutput&ln=	(4864 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(3-methoxy-4-morpholinophenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C22H23ClN6O5	279274	COC1=CC(NC2=NC(Cl)=NC=C2Cl)=CC=C1N1CCOCC1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=C(N3CCOCC3)C(OC)=C2)=N1)N(=O)=O	
51483457	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D51483457&database=RX&origin=ReaxysOutput&ln=	(4865 of 5000)	1	82	full reaction; has preparation	2,5-dichloro-N-(3-(trifluoromethoxy)phenyl)pyrimidin-4-amine; 2-methoxy-4-nitrophenylamine	C18H13ClF3N5O4	279274	FC(F)(F)OC1=CC(NC2=NC(Cl)=NC=C2Cl)=CC=C1.COC1=C(N)C=CC(=C1)N(=O)=O>>COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC(OC(F)(F)F)=C2)=N1)N(=O)=O	
