Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
65867360	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867360&database=RX&origin=ReaxysOutput&ln=	(2206 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-(6-aminonicotinoyl)piperazine-1-carboxylate; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N,N-diethylbenzo[d]thiazol-2-amine	tert-butyl 4-(6-((4-(2-(diethylamino)benzothiazol-6-yl)-5-fluoropyrimidin-2-yl)amine)nicotinyl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC1)C(=O)C1=CC=C(N)N=C1.CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(NC2=NC=C(C=C2)C(=O)N2CCN(CC2)C(=O)OC(C)(C)C)=NC=C1F	
65867362	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867362&database=RX&origin=ReaxysOutput&ln=	(2207 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	(6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridine-3-yl)(4-isopropylpiperazin-1-yl)methanone	279303	CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CC(C)N1CCN(CC1)C(=O)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC3=C(C=C2)N=C(NC2CCCC2)S3)C=C1	
65867363	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867363&database=RX&origin=ReaxysOutput&ln=	(2208 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone; 6-(2-chloro-5-fluoropyrimidin-4-yl)benzo[d]thiazole	(6-((4-(2-dimethylamino)(benzothiazol-6-yl)-5-fluoropyrimidin-2-yl)amine)pyridin-3-yl)(4-ethylpiperazin-1-yl)methanone	279303	CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=CS2>>CC(C)N1CCN(CC1)C(=O)C1=CC=C(NC2=NC(=C(F)C=N2)C2=CC=C3N=CSC3=C2)N=C1	
65867364	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867364&database=RX&origin=ReaxysOutput&ln=	(2209 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone; 6-(2-chloro-5-methylpyrimidin-4-yl)benzo[d]thiazole	(6-((4-(benzo[d]thiazol-6-yl)-5-methylpyrimidin-2-yl)amino)-pyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone	279303	CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1.CC1=CN=C(Cl)N=C1C1=CC=C2N=CSC2=C1>>CC(C)N1CCN(CC1)C(=O)C1=CC=C(NC2=NC=C(C)C(=N2)C2=CC=C3N=CSC3=C2)N=C1	
65867366	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867366&database=RX&origin=ReaxysOutput&ln=	(2210 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone; 6-(2-chloro-5-methoxypyrimidin-4-yl)benzo[d]thiazole	(6-((4-(benzo[d]thiazol-6-yl)-5-methoxypyrimidin-2-yl)amino)pyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone	279303	CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1.COC1=CN=C(Cl)N=C1C1=CC=C2N=CSC2=C1>>COC1=CN=C(NC2=CC=C(C=N2)C(=O)N2CCN(CC2)C(C)C)N=C1C1=CC=C2N=CSC2=C1	
65867367	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867367&database=RX&origin=ReaxysOutput&ln=	(2211 of 2869)	1	67	full reaction; has preparation	6-(2-chloropyrimidin-4-yl)benzo[d]thiazole; (6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone	(6-((4-(benzo[d]thiazol-6-yl)pyrimidin-2-yl)amino)pyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone	279303	ClC1=NC(=CC=N1)C1=CC2=C(C=C1)N=CS2.CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1>>CC(C)N1CCN(CC1)C(=O)C1=CC=C(NC2=NC=CC(=N2)C2=CC=C3N=CSC3=C2)N=C1	
65867368	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867368&database=RX&origin=ReaxysOutput&ln=	(2212 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone; 6-(2-chloro-5-fluoropyrimidin-4-yl)-2-methylbenzo[d]thiazole	(6-((5-fluoro-4-(2-methylbenzo[d]thiazol-6-yl)pyrimidin-2-yl)amino)pyridin-3-yl)(4-isopropylpiperazin-1-yl)methanone	279303	CC(C)N1CCN(CC1)C(=O)C1=CN=C(N)C=C1.CC1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CC(C)N1CCN(CC1)C(=O)C1=CC=C(NC2=NC=C(F)C(=N2)C2=CC=C3N=C(C)SC3=C2)N=C1	
65867382	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867382&database=RX&origin=ReaxysOutput&ln=	(2213 of 2869)	1	67	full reaction; has preparation	(6-aminopyridin-3-yl)(4-ethylpiperazin-1-yl)methanone; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	(6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridine-3-yl)(4-ethylpiperazin-1-yl)methanone	279303	CCN1CCN(CC1)C(=O)C1=CC=C(N)N=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CCN1CCN(CC1)C(=O)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC3=C(C=C2)N=C(NC2CCCC2)S3)C=C1	
65867383	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867383&database=RX&origin=ReaxysOutput&ln=	(2214 of 2869)	1	67	full reaction; has preparation	1-(4-(6-aminonicotinoyl)piperazin-1-yl)ethan-1-one; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	1-(4-(6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)nicotinoyl)piperazin-1-yl)ethan-1-one	279303	CC(=O)N1CCN(CC1)C(=O)C1=CC=C(N)N=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CC(=O)N1CCN(CC1)C(=O)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC=C3N=C(NC4CCCC4)SC3=C2)C=C1	
65867384	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867384&database=RX&origin=ReaxysOutput&ln=	(2215 of 2869)	1	67	full reaction; has preparation	1-(4-(6-aminonicotinoyl)piperazin-1-yl)ethan-1-one; 6-(2-chloro-5-fluoropyrimidin-4-yl)benzo[d]thiazole	1-(4-(6-((4-(benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)-nicotinoyl)piperazin-1-yl)ethan-1-one	279303	CC(=O)N1CCN(CC1)C(=O)C1=CC=C(N)N=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=CS2>>CC(=O)N1CCN(CC1)C(=O)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC=C3N=CSC3=C2)C=C1	
65867385	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867385&database=RX&origin=ReaxysOutput&ln=	(2216 of 2869)	1	67	full reaction; has preparation	1-(4-(6-aminonicotinoyl)piperazin-1-yl)ethan-1-one; 6-(2-chloro-5-fluoropyrimidin-4-yl)-2-methylbenzo[d]thiazole	1-(4-(6-((5-fluoro-4-(2-methylbenzo[d]thiazol-6-yl)pyrimidin-2-yl)amino)nicotinoyl)piperazin-1-yl)ethan-1-one	279303	CC(=O)N1CCN(CC1)C(=O)C1=CC=C(N)N=C1.CC1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CC(=O)N1CCN(CC1)C(=O)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC=C3N=C(C)SC3=C2)C=C1	
65867386	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867386&database=RX&origin=ReaxysOutput&ln=	(2217 of 2869)	1	67	full reaction; has preparation	1-(4-(6-aminonicotinoyl)piperazin-1-yl)ethan-1-one; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N,N-diethylbenzo[d]thiazol-2-amine	1-(4-(6-((4-(2-(diethylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)nicotinoyl)piperazin-1-yl)ethan-1-one	279303	CC(=O)N1CCN(CC1)C(=O)C1=CC=C(N)N=C1.CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CCN(CC)C1=NC2=CC=C(C=C2S1)C1=NC(NC2=NC=C(C=C2)C(=O)N2CCN(CC2)C(C)=O)=NC=C1F	
65867387	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867387&database=RX&origin=ReaxysOutput&ln=	(2218 of 2869)	1	67	full reaction; has preparation	6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine; (4-(6-aminonicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	(4-(6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)nicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	279303	FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2.NC1=CC=C(C=N1)C(=O)N1CCN(CC1)C(=O)C1CC1>>FC1=CN=C(NC2=NC=C(C=C2)C(=O)N2CCN(CC2)C(=O)C2CC2)N=C1C1=CC=C2N=C(NC3CCCC3)SC2=C1	
65867388	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867388&database=RX&origin=ReaxysOutput&ln=	(2219 of 2869)	1	67	full reaction; has preparation	6-(2-chloro-5-fluoropyrimidin-4-yl)benzo[d]thiazole; (4-(6-aminonicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	(4-(6-((4-(benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)nicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	279303	FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=CS2.NC1=CC=C(C=N1)C(=O)N1CCN(CC1)C(=O)C1CC1>>FC1=CN=C(NC2=NC=C(C=C2)C(=O)N2CCN(CC2)C(=O)C2CC2)N=C1C1=CC=C2N=CSC2=C1	
65867389	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867389&database=RX&origin=ReaxysOutput&ln=	(2220 of 2869)	1	67	full reaction; has preparation	6-(2-chloro-5-fluoropyrimidin-4-yl)-2-methylbenzo[d]thiazole; (4-(6-aminonicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	(4-(cyclopropanecarbonyl)piperazin-1-yl)(6-((5-fluoro-4-(2-methylbenzo[d]thiazol-6-yl)pyrimidin-2-yl)amino)pyridin-3-yl)methanone	279303	CC1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F.NC1=CC=C(C=N1)C(=O)N1CCN(CC1)C(=O)C1CC1>>CC1=NC2=CC=C(C=C2S1)C1=NC(NC2=CC=C(C=N2)C(=O)N2CCN(CC2)C(=O)C2CC2)=NC=C1F	
65867390	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867390&database=RX&origin=ReaxysOutput&ln=	(2221 of 2869)	1	67	full reaction; has preparation	6-(2-chloro-5-fluoropyrimidin-4-yl)-N,N-diethylbenzo[d]thiazol-2-amine; (4-(6-aminonicotinoyl)piperazin-1-yl)(cyclopropyl)methanone	(4-(cyclopropanecarbonyl)piperazin-1-yl)(6-((4-(2-(diethylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridin-3-yl)methanone	279303	CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F.NC1=CC=C(C=N1)C(=O)N1CCN(CC1)C(=O)C1CC1>>CCN(CC)C1=NC2=CC=C(C=C2S1)C1=NC(NC2=CC=C(C=N2)C(=O)N2CCN(CC2)C(=O)C2CC2)=NC=C1F	
65867399	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867399&database=RX&origin=ReaxysOutput&ln=	(2222 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-(6-aminopyridin-3-yl)piperazine-1-carboxylate; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	tert-butyl 4-(6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridin-3-yl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(NC2=NC=C(F)C(=N2)C2=CC3=C(C=C2)N=C(NC2CCCC2)S3)C=C1	
65867401	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867401&database=RX&origin=ReaxysOutput&ln=	(2223 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-(6-aminopyridin-3-yl)piperazine-1-carboxylate; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N,N-diethylbenzo[d]thiazol-2-amine	tert-butyl 4-(6-((4-(2-(diethylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridin-3-yl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1.CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CCN(CC)C1=NC2=C(S1)C=C(C=C2)C1=NC(NC2=NC=C(C=C2)N2CCN(CC2)C(=O)OC(C)(C)C)=NC=C1F	
65867458	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867458&database=RX&origin=ReaxysOutput&ln=	(2224 of 2869)	1	67	full reaction; has preparation	5-((4-(methylsulfonyl)piperazin-1-yl)methyl)pyridin-2-amine; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	N-cyclopentyl-6-(5-fluoro-2-((5-((4-(methylsulfonyl)piperazin-1-yl)methyl)pyridin-2-yl)amino)pyrimidin-4-yl)benzo[d]thiazol-2-amine	279303	CS(=O)(=O)N1CCN(CC2=CN=C(N)C=C2)CC1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CS(=O)(=O)N1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C3=CC=C4N=C(NC5CCCC5)SC4=C3)C=C2)CC1	
65867459	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867459&database=RX&origin=ReaxysOutput&ln=	(2225 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-((6-aminopyridin-3-yl)methyl)piperazine-1-carboxylate; 6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine	tert-butyl 4-((6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridin-3-yl)methyl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC2=CC=C(N)N=C2)CC1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2>>CC(C)(C)OC(=O)N1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C3=CC4=C(C=C3)N=C(NC3CCCC3)S4)C=C2)CC1	
65867461	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867461&database=RX&origin=ReaxysOutput&ln=	(2226 of 2869)	1	67	full reaction; has preparation	6-(2-chloro-5-fluoropyrimidin-4-yl)-N-cyclopentylbenzo[d]-thiazol-2-amine; ethyl 4-((6-aminopyridin-3-yl)methyl)piperazine-1-carboxylate	ethyl 4-((6-((4-(2-(cyclopentylamino)benzo[d]thiazol-6-yl)-5-fluoropyrimidin-2-yl)amino)pyridine-3-yl)methyl)piperazine-1-carboxylate	279303	FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=C(NC1CCCC1)S2.CCOC(=O)N1CCN(CC2=CN=C(N)C=C2)CC1>>CCOC(=O)N1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C3=CC4=C(C=C3)N=C(NC3CCCC3)S4)C=C2)CC1	
65867510	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867510&database=RX&origin=ReaxysOutput&ln=	(2227 of 2869)	1	67	full reaction; has preparation	5-((4-(methylsulfonyl)piperazin-1-yl)methyl)pyridin-2-amine; 6-(2-chloro-5-fluoropyrimidin-4-yl)benzo[d]thiazole	4-(benzo[d]thiazol-6-yl)-5-fluoro-N-(5-((4-(methylsulfonyl)piperazin-1-yl)methyl)pyridine-2-yl)pyrimidin-2-amine	279303	CS(=O)(=O)N1CCN(CC2=CN=C(N)C=C2)CC1.FC1=CN=C(Cl)N=C1C1=CC2=C(C=C1)N=CS2>>CS(=O)(=O)N1CCN(CC2=CN=C(NC3=NC=C(F)C(=N3)C3=CC=C4N=CSC4=C3)C=C2)CC1	
65867511	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D65867511&database=RX&origin=ReaxysOutput&ln=	(2228 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-((6-aminopyridin-3-yl)methyl)piperazine-1-carboxylate; 6-(2-chloro-5-fluoropyrimidin-4-yl)-2-methylbenzo[d]thiazole	tert-butyl 4-((6-((5-fluoro-4-(2-methylbenzo[d]thiazol-6-yl)pyrimidin-2-yl)amino)pyridin-3-yl)methyl)piperazine-1-carboxylate	279303	CC(C)(C)OC(=O)N1CCN(CC2=CC=C(N)N=C2)CC1.CC1=NC2=C(S1)C=C(C=C2)C1=NC(Cl)=NC=C1F>>CC1=NC2=C(S1)C=C(C=C2)C1=NC(NC2=NC=C(CN3CCN(CC3)C(=O)OC(C)(C)C)C=C2)=NC=C1F	
66074491	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66074491&database=RX&origin=ReaxysOutput&ln=	(2229 of 2869)	1	67	full reaction; has preparation	tert-butyl N-[4-(4-bromopyridin-2-yl)but-3-yn-1-yl]carbamate; C23H28ClFN4O2Si	C31H30ClFN6O4	100642	CC(C)(C)OC(=O)NCCC#CC1=NC=CC(Br)=C1.CC(C)(C)[Si](C)(C)OC[C@@H](N1C=CC(=CC1=O)C1=CC=NC(N)=N1)C1=CC=C(Cl)C(F)=C1>>CC(C)(C)OC(=O)NCCC#CC1=NC=CC(NC2=NC(=CC=N2)C2=CC(=O)N(C=C2)[C@H](CO)C2=CC=C(Cl)C(F)=C2)=C1	
66098990	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66098990&database=RX&origin=ReaxysOutput&ln=	(2230 of 2869)	1	67	full reaction; has preparation	3-bromopyridine N-oxide; 4-chlorophenylethylamine	3-((4-chlorophenethyl)amino)pyridine 1-oxide	279416	BrC1=CC=CN(=O)=C1.NCCC1=CC=C(Cl)C=C1>>ClC1=CC=C(CCNC2=CN(=O)=CC=C2)C=C1	
66293543	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66293543&database=RX&origin=ReaxysOutput&ln=	(2231 of 2869)	1	67	full reaction; has preparation	2-(4-bromophenyl)-5,5-dibutyl-3-(2,6-dimethoxyphenyl)-1,3,2-oxazaborolidin-4-one; N-butylamine	5,5-dibutyl-2-(4-(butylamino)phenyl)-3-(2,6-dimethoxyphenyl)-1,3,2-oxazaborolidin-4-one	278809	CCCCC1(CCCC)OB(N(C1=O)C1=C(OC)C=CC=C1OC)C1=CC=C(Br)C=C1.CCCCN>>CCCCNC1=CC=C(C=C1)B1OC(CCCC)(CCCC)C(=O)N1C1=C(OC)C=CC=C1OC	
66444856	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66444856&database=RX&origin=ReaxysOutput&ln=	(2232 of 2869)	1	67	full reaction; has preparation	2-nitro-aniline; 8-bromo-3-phenylbenzo[e][1,2,4]triazine	N-(2-nitrophenyl)-3-phenylbenzo[e][1,2,4]triazin-8-amine	285285	NC1=C(C=CC=C1)N(=O)=O.BrC1=C2N=NC(=NC2=CC=C1)C1=CC=CC=C1>>O=N(=O)C1=CC=CC=C1NC1=C2N=NC(=NC2=CC=C1)C1=CC=CC=C1	
66444863	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66444863&database=RX&origin=ReaxysOutput&ln=	(2233 of 2869)	1	67	full reaction; has preparation	8-bromo-3-phenylbenzo[e][1,2,4]triazine; aniline	N,3-diphenylbenzo[e][1,2,4]triazin-8-amine	285278	BrC1=C2N=NC(=NC2=CC=C1)C1=CC=CC=C1.NC1=CC=CC=C1>>N(C1=CC=CC=C1)C1=C2N=NC(=NC2=CC=C1)C1=CC=CC=C1	
66520064	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66520064&database=RX&origin=ReaxysOutput&ln=	(2234 of 2869)	1	67	full reaction; has preparation	5-bromo-2-(2,3-dichlorophenyl)-3-nitropyridine; tert-butyl 3-(aminomethyl)piperidine-1-carboxylate	C22H26Cl2N4O4	279416	ClC1=C(Cl)C(=CC=C1)C1=NC=C(Br)C=C1N(=O)=O.CC(C)(C)OC(=O)N1CCCC(CN)C1>>CC(C)(C)OC(=O)N1CCCC(CNC2=CC(=C(N=C2)C2=C(Cl)C(Cl)=CC=C2)N(=O)=O)C1	
66520065	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66520065&database=RX&origin=ReaxysOutput&ln=	(2235 of 2869)	1	67	full reaction; has preparation	5-bromo-2-(2,3-dichlorophenyl)-3-nitropyridine; 3-amino-1-(t-butoxycarbonyl)pyrrolidine	C20H22Cl2N4O4	279415	ClC1=C(Cl)C(=CC=C1)C1=NC=C(Br)C=C1N(=O)=O.CC(C)(C)OC(=O)N1CCC(N)C1>>CC(C)(C)OC(=O)N1CCC(C1)NC1=CC(=C(N=C1)C1=C(Cl)C(Cl)=CC=C1)N(=O)=O	
66520066	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66520066&database=RX&origin=ReaxysOutput&ln=	(2236 of 2869)	1	67	full reaction; has preparation	1-(tert-butoxycarbonyl)-4-aminopiperidine; 5-bromo-2-(2,3-dichlorophenyl)-3-nitropyridine	C21H24Cl2N4O4	279415	CC(C)(C)OC(=O)N1CCC(N)CC1.ClC1=C(Cl)C(=CC=C1)C1=NC=C(Br)C=C1N(=O)=O>>CC(C)(C)OC(=O)N1CCC(CC1)NC1=CC(=C(N=C1)C1=C(Cl)C(Cl)=CC=C1)N(=O)=O	
66634787	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66634787&database=RX&origin=ReaxysOutput&ln=	(2237 of 2869)	1	67	full reaction; has preparation	2-chloropyridin-4-yl trifluoromethanesulfonate; aniline	2-(phenylamino)pyridin-4-yl trifluoromethanesulfonate	282390	FC(F)(F)S(=O)(=O)OC1=CC(Cl)=NC=C1.NC1=CC=CC=C1>>FC(F)(F)S(=O)(=O)OC1=CC(NC2=CC=CC=C2)=NC=C1	
66634820	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66634820&database=RX&origin=ReaxysOutput&ln=	(2238 of 2869)	1	67	full reaction; has preparation	2-Chloroquinoline; 4-aminophenyl trifluoromethanesulfonate	4-(quinolin-2-ylamino)phenyl trifluoromethanesulfonate	282430	ClC1=NC2=CC=CC=C2C=C1.NC1=CC=C(OS(=O)(=O)C(F)(F)F)C=C1>>FC(F)(F)S(=O)(=O)OC1=CC=C(NC2=NC3=CC=CC=C3C=C2)C=C1	
66676733	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66676733&database=RX&origin=ReaxysOutput&ln=	(2239 of 2869)	1	67	full reaction; has preparation	3-(3-bromophenyl)-4-isopropyl-1,2,4-triazole; methyl 1-(5-carbamoyl-2,4-difluorophenyl)-1H-imidazole-5-carboxylate	methyl 1-(2,4-difluoro-5-((3-(4-isopropyl-4H-1,2,4-triazol-3-yl)phenyl)carbamoyl)phenyl)-1H-imidazole-5-carboxylate	278768	CC(C)N1C=NN=C1C1=CC=CC(Br)=C1.COC(=O)C1=CN=CN1C1=CC(C(N)=O)=C(F)C=C1F>>COC(=O)C1=CN=CN1C1=CC(C(=O)NC2=CC=CC(=C2)C2=NN=CN2C(C)C)=C(F)C=C1F	
66676734	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66676734&database=RX&origin=ReaxysOutput&ln=	(2240 of 2869)	1	67	full reaction; has preparation	3-(3-bromophenyl)-4-isopropyl-1,2,4-triazole; 6-fluoro-2-oxo-1,2,3,4-tetrahydroquinoline-7-carboxamide	6-fluoro-N-(3-(4-isopropyl-4H-1,2,4-triazol-3-yl)phenyl)-2-oxo-1,2,3,4-tetrahydroquinoline-7-carboxamide	278768	CC(C)N1C=NN=C1C1=CC=CC(Br)=C1.NC(=O)C1=CC2=C(CCC(=O)N2)C=C1F>>CC(C)N1C=NN=C1C1=CC(NC(=O)C2=CC3=C(CCC(=O)N3)C=C2F)=CC=C1	
66676735	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D66676735&database=RX&origin=ReaxysOutput&ln=	(2241 of 2869)	1	67	full reaction; has preparation	3-(3-bromophenyl)-4-isopropyl-1,2,4-triazole; 7-fluoro-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepine-8-carboxamide	7-fluoro-N-(3-(4-isopropyl-4H-1,2,4-triazol-3-yl)phenyl)-2-oxo-2,3,4,5-tetrahydro-1H-benzo[b]azepine-8-carboxamide	278768	CC(C)N1C=NN=C1C1=CC=CC(Br)=C1.NC(=O)C1=C(F)C=C2CCCC(=O)NC2=C1>>CC(C)N1C=NN=C1C1=CC(NC(=O)C2=C(F)C=C3CCCC(=O)NC3=C2)=CC=C1	
